0,1,1,4,6,2,2,2,2,10
0,1,2,1,2,0,2,2,0,10
0,1,2,2,1,2,0,2,0,10
0,1,2,2,2,0,1,2,0,10
0,1,2,2,2,0,2,1,0,10
0,1,2,2,2,1,0,2,0,10
0,1,2,2,2,5,2,4,2,10
0,1,2,2,4,4,3,4,0,10
0,1,2,2,4,5,0,4,2,10
0,1,2,2,5,4,2,4,0,10
0,1,2,2,6,3,0,4,2,10
0,1,2,2,6,3,2,4,0,10
0,1,2,2,6,4,0,3,2,10
0,1,2,2,7,2,2,2,2,10
0,1,2,3,4,4,0,4,2,10
0,1,2,3,4,4,2,4,0,10
0,1,2,4,2,3,2,4,2,10
0,1,2,4,4,1,2,4,2,10
0,1,2,4,4,2,1,4,2,10
0,1,2,4,4,2,2,2,3,10
0,1,2,4,4,2,3,2,2,10
0,1,2,4,4,2,3,4,0,10
0,1,2,4,4,3,2,4,0,10
0,1,2,4,4,4,1,2,2,10
0,1,2,4,4,4,2,2,1,10
0,1,2,4,6,2,2,2,1,10
0,1,3,2,2,4,2,4,2,10
0,1,3,2,4,4,0,4,2,10
0,1,3,2,6,2,2,2,2,10
0,2,0,2,0,2,1,2,1,10
0,2,0,2,3,0,2,1,0,10
0,2,0,2,4,2,2,5,3,10
0,2,0,2,4,4,1,5,2,10
0,2,0,2,4,4,3,4,1,10
0,2,0,2,5,4,0,4,3,10
0,2,0,2,5,4,2,2,3,10
0,2,0,2,5,4,2,4,1,10
0,2,0,2,5,4,3,2,2,10
0,2,0,2,6,2,2,3,3,10
0,2,0,2,6,3,1,4,2,10
0,2,0,2,6,3,2,2,3,10
0,2,0,2,6,3,2,4,1,10
0,2,0,2,6,3,3,2,2,10
0,2,0,2,6,4,1,3,2,10
0,2,0,2,6,4,2,2,2,10
0,2,0,3,2,0,2,1,0,10
0,2,0,3,2,4,2,4,3,10
0,2,0,3,2,4,2,5,2,10
0,2,0,3,2,4,3,4,2,10
0,2,0,3,4,4,0,4,3,10
0,2,0,3,4,4,2,2,3,10
0,2,0,3,4,4,3,2,2,10
0,2,0,4,2,4,2,4,2,10
0,2,0,4,3,4,1,4,2,10
0,2,0,4,4,4,1,3,2,10
0,2,0,4,4,4,2,2,2,10
0,2,1,1,2,0,2,2,0,10
0,2,1,2,0,2,1,2,0,10
0,2,1,2,1,0,2,2,0,10
0,2,1,2,3,0,0,2,0,10
0,2,1,2,3,0,2,0,0,10
0,2,1,2,4,4,3,4,0,10
0,2,1,2,5,4,2,4,0,10
0,2,1,2,6,3,2,4,0,10
0,2,1,3,6,0,2,4,2,10
0,2,1,3,6,2,0,4,2,10
0,2,1,3,6,2,2,4,0,10
0,2,1,4,1,4,2,4,2,10
0,2,1,4,2,2,2,4,3,10
0,2,1,4,2,2,2,5,2,10
0,2,1,4,2,2,3,4,2,10
0,2,1,4,2,4,1,4,2,10
0,2,1,4,3,4,2,4,0,10
0,2,1,4,4,0,3,4,2,10
0,2,1,4,4,4,2,1,2,10
0,2,1,4,4,4,2,3,0,10
0,2,1,4,5,0,2,4,2,10
0,2,1,4,5,2,2,4,0,10
0,2,1,4,6,0,2,3,2,10
0,2,1,4,6,2,1,2,2,10
0,2,1,4,6,2,2,1,2,10
0,2,1,4,6,2,2,3,0,10
0,2,2,2,1,1,0,2,0,10
0,2,2,2,1,4,2,4,3,10
0,2,2,2,1,4,2,5,2,10
0,2,2,2,1,4,3,4,2,10
0,2,2,2,2,0,1,1,0,10
0,2,2,2,2,4,2,5,1,10
0,2,2,2,3,0,0,1,0,10
0,2,2,2,3,4,3,4,0,10
0,2,2,2,5,0,3,4,2,10
0,2,2,2,5,2,3,4,0,10
0,2,2,2,6,0,2,4,2,10
0,2,2,2,6,0,3,3,2,10
0,2,2,2,6,1,2,2,3,10
0,2,2,2,6,2,2,4,0,10
0,2,2,2,6,2,3,1,2,10
0,2,2,2,6,2,3,3,0,10
0,2,2,2,7,1,2,2,2,10
0,2,2,3,4,0,3,4,2,10
0,2,2,3,4,2,0,4,3,10
0,2,2,3,4,4,0,2,3,10
0,2,2,3,4,4,0,4,1,10
0,2,2,3,4,4,1,4,0,10
0,2,2,3,4,4,3,2,0,10
0,2,2,3,4,5,0,2,2,10
0,2,2,3,5,4,2,0,2,10
0,2,2,3,6,0,2,3,2,10
0,2,2,3,6,2,0,3,2,10
0,2,2,3,6,2,3,2,0,10
0,2,2,3,6,3,0,2,2,10
0,2,2,3,6,3,2,0,2,10
0,2,2,4,1,3,2,4,2,10
0,2,2,4,2,2,2,3,3,10
0,2,2,4,2,2,2,5,1,10
0,2,2,4,2,2,3,3,2,10
0,2,2,4,2,2,3,4,1,10
0,2,2,4,2,3,1,4,2,10
0,2,2,4,3,2,2,2,3,10
0,2,2,4,3,2,3,2,2,10
0,2,2,4,3,2,3,4,0,10
0,2,2,4,3,4,2,3,0,10
0,2,2,4,4,0,2,4,2,10
0,2,2,4,4,0,3,3,2,10
0,2,2,4,4,0,3,4,1,10
0,2,2,4,4,1,1,4,2,10
0,2,2,4,4,1,2,2,3,10
0,2,2,4,4,1,3,2,2,10
0,2,2,4,4,1,3,4,0,10
0,2,2,4,4,3,3,2,0,10
0,2,2,4,4,4,1,1,2,10
0,2,2,4,4,4,1,3,0,10
0,2,2,4,4,4,2,1,1,10
0,2,2,4,4,4,2,2,0,10
0,2,2,4,5,0,2,3,2,10
0,2,2,4,5,2,3,2,0,10
0,2,2,4,6,2,1,2,1,10
0,2,2,4,6,2,2,1,1,10
0,2,2,4,6,2,2,2,0,10
0,2,3,2,4,2,3,4,0,10
0,2,3,2,5,2,2,4,0,10
0,2,3,2,6,2,2,3,0,10
0,2,3,2,6,2,3,2,0,10
0,2,3,3,4,2,0,4,2,10
0,2,3,3,6,2,2,2,0,10
0,2,3,4,2,2,2,3,2,10
0,2,3,4,2,2,2,4,1,10
0,2,3,4,3,2,2,4,0,10
0,2,3,4,4,1,2,2,2,10
0,2,3,4,4,2,2,1,2,10
0,2,3,4,4,2,3,2,0,10
0,2,3,4,5,2,2,2,0,10
0,3,0,3,2,4,2,4,2,10
0,3,0,3,4,4,0,4,2,10
0,3,0,4,4,4,1,2,2,10
0,3,1,4,4,0,2,4,2,10
0,3,1,4,6,2,2,2,0,10
0,3,2,3,0,4,2,4,2,10
0,3,2,3,2,4,2,4,0,10
0,3,2,3,4,0,2,4,2,10
0,3,2,3,6,0,2,2,2,10
0,3,2,4,2,3,2,4,0,10
0,3,2,4,2,4,2,3,0,10
0,3,2,4,4,0,2,3,2,10
0,3,2,4,4,0,2,4,1,10
0,3,2,4,4,1,2,4,0,10
0,3,2,4,5,0,2,2,2,10
0,3,2,4,6,0,2,2,1,10
0,3,2,4,6,1,2,2,0,10
0,4,1,3,4,2,2,4,0,10
0,4,1,4,2,2,2,3,2,10
0,4,1,4,2,2,2,4,1,10
0,4,1,4,3,2,2,4,0,10
0,4,1,4,4,1,2,2,2,10
0,4,1,4,4,2,2,1,2,10
0,4,1,4,4,2,3,2,0,10
0,4,1,4,5,2,2,2,0,10
0,4,2,3,3,2,2,4,0,10
0,4,2,3,4,2,1,4,0,10
0,4,2,4,2,2,2,3,1,10
0,4,2,4,3,2,3,2,0,10
0,4,2,4,4,1,2,3,0,10
0,4,2,4,4,1,3,2,0,10
0,4,2,4,4,2,1,3,0,10
0,4,2,4,5,1,2,2,0,10
1,0,1,2,2,0,2,2,0,10
1,0,1,2,6,4,2,2,2,10
1,0,1,4,2,4,2,4,2,10
1,0,1,4,4,4,2,2,2,10
1,0,2,0,5,4,2,4,2,10
1,0,2,0,6,3,2,4,2,10
1,0,2,2,4,4,2,2,3,10
1,0,2,2,4,4,3,2,2,10
1,0,2,2,6,1,2,4,2,10
1,0,2,2,6,2,2,2,3,10
1,0,2,2,6,3,2,4,0,10
1,0,2,2,6,4,2,1,2,10
1,0,2,2,6,4,2,2,1,10
1,0,2,2,7,2,2,2,2,10
1,0,2,3,2,4,2,4,2,10
1,0,2,4,2,3,2,4,2,10
1,0,2,4,4,1,2,4,2,10
1,0,2,4,4,2,1,4,2,10
1,0,2,4,4,2,2,2,3,10
1,0,2,4,4,2,3,2,2,10
1,0,2,4,4,2,3,4,0,10
1,0,2,4,4,3,2,4,0,10
1,0,2,4,4,4,1,2,2,10
1,0,2,4,4,4,2,2,1,10
1,0,2,4,6,2,2,2,1,10
1,1,2,2,6,0,2,4,2,10
1,1,2,2,6,4,2,0,2,10
1,1,2,4,4,0,2,4,2,10
1,2,0,2,3,0,0,2,0,10
1,2,0,2,3,0,2,0,0,10
1,2,0,3,2,0,0,2,0,10
1,2,0,3,2,0,2,0,0,10
1,2,1,2,6,4,2,0,2,10
1,2,1,4,0,4,2,4,2,10
1,2,1,4,2,4,2,4,0,10
1,2,1,4,4,4,2,0,2,10
1,2,2,2,4,0,3,4,2,10
1,2,2,2,6,0,2,4,1,10
1,2,2,2,6,0,3,2,2,10
1,2,2,2,6,1,2,4,0,10
1,2,2,2,6,2,1,4,0,10
1,2,2,2,7,0,2,2,2,10
1,2,2,3,0,4,2,4,2,10
1,2,2,3,2,4,2,4,0,10
1,2,2,4,0,3,2,4,2,10
1,2,2,4,2,2,3,4,0,10
1,2,2,4,3,0,2,4,2,10
1,2,2,4,4,0,1,4,2,10
1,2,2,4,4,0,3,2,2,10
1,2,2,5,2,2,2,4,0,10
1,2,2,5,4,0,2,2,2,10
1,2,3,4,2,2,2,4,0,10
1,2,3,4,4,2,2,0,2,10
1,3,0,4,6,2,2,2,0,10
1,3,2,4,6,0,2,2,0,10
1,4,0,4,4,2,3,2,0,10
1,4,0,4,5,2,2,2,0,10
1,4,2,2,4,0,2,4,1,10
1,4,2,2,6,0,2,2,1,10
1,4,2,4,4,0,2,3,0,10
1,4,2,4,4,0,3,2,0,10
1,4,2,4,4,2,0,3,0,10
1,4,2,4,5,0,2,2,0,10
1,4,2,5,2,2,2,2,0,10
2,0,1,3,6,2,2,4,0,10
2,0,1,4,4,2,3,4,0,10
2,0,1,4,4,3,2,4,0,10
2,0,1,4,5,2,2,4,0,10
2,0,1,4,6,2,2,3,0,10
2,0,2,1,4,3,2,4,2,10
2,0,2,1,4,4,2,3,2,10
2,0,2,1,5,2,2,4,2,10
2,0,2,1,5,4,2,2,2,10
2,0,2,1,6,2,2,3,2,10
2,0,2,1,6,3,2,2,2,10
2,0,2,2,3,4,2,3,2,10
2,0,2,2,4,2,2,5,1,10
2,0,2,2,4,2,3,2,3,10
2,0,2,2,4,2,3,4,1,10
2,0,2,2,5,3,2,4,0,10
2,0,2,2,5,4,2,1,2,10
2,0,2,2,6,2,3,2,1,10
2,0,2,2,6,3,2,3,0,10
2,0,2,2,7,2,2,2,1,10
2,0,2,3,2,3,2,4,2,10
2,0,2,3,4,2,3,4,0,10
2,0,2,3,4,3,2,4,0,10
2,0,2,3,5,2,2,4,0,10
2,0,2,3,6,2,2,3,0,10
2,0,2,3,6,2,3,2,0,10
2,0,2,3,6,3,2,0,2,10
2,0,2,4,3,2,2,4,1,10
2,0,2,4,4,1,2,4,1,10
2,0,2,4,4,2,1,4,1,10
2,0,2,4,4,2,2,4,0,10
2,0,2,4,4,2,3,2,1,10
2,0,2,4,4,2,3,3,0,10
2,0,2,4,4,3,2,3,0,10
2,0,2,4,5,2,3,2,0,10
2,0,2,4,6,1,2,2,1,10
2,0,2,4,6,2,2,2,0,10
2,1,0,2,3,0,2,0,0,10
2,1,0,3,2,0,2,0,0,10
2,1,1,2,4,4,2,4,0,10
2,1,2,2,4,2,3,4,0,10
2,1,2,2,7,2,2,2,0,10
2,1,2,4,4,0,2,4,1,10
2,1,2,4,4,1,2,4,0,10
2,1,2,4,4,2,1,4,0,10
2,1,2,4,6,0,2,2,1,10
2,1,3,2,4,2,2,4,0,10
2,2,0,1,2,0,2,1,0,10
2,2,0,2,1,0,2,1,0,10
2,2,0,2,2,0,0,2,0,10
2,2,0,2,2,0,2,0,0,10
2,2,1,2,6,2,1,4,0,10
2,2,1,3,2,4,2,4,0,10
2,2,1,4,2,2,3,4,0,10
2,2,1,4,6,0,2,3,0,10
2,2,1,4,6,0,3,2,0,10
2,2,1,4,6,2,0,3,0,10
2,2,1,5,2,2,2,4,0,10
2,2,1,5,6,0,2,2,0,10
2,2,2,2,2,2,3,2,3,10
2,2,2,2,4,0,3,4,1,10
2,2,2,2,7,0,2,2,1,10
2,2,2,2,7,1,2,2,0,10
2,2,2,3,0,3,2,4,2,10
2,2,2,3,2,2,3,4,0,10
2,2,2,3,6,0,2,1,2,10
2,2,2,3,6,0,2,3,0,10
2,2,2,3,6,0,3,2,0,10
2,2,2,3,6,2,0,3,0,10
2,2,2,4,4,0,1,4,1,10
2,2,2,4,4,1,1,4,0,10
2,2,2,4,5,0,2,1,2,10
2,2,2,4,6,0,2,2,0,10
2,2,2,5,4,0,2,3,0,10
2,2,2,5,4,0,3,2,0,10
2,2,2,5,5,0,2,2,0,10
2,2,3,0,4,2,2,4,1,10
2,2,3,2,2,2,3,2,2,10
2,2,3,2,6,1,2,2,0,10
2,2,3,3,2,2,2,4,0,10
2,2,3,4,4,2,0,3,0,10
2,3,0,2,2,0,0,1,0,10
2,3,0,2,2,0,1,0,0,10
2,3,0,2,6,2,3,2,0,10
2,3,0,4,6,1,2,2,0,10
2,3,0,4,6,2,1,2,0,10
2,3,1,4,6,0,2,2,0,10
2,3,2,2,6,0,2,1,2,10
2,3,2,2,6,0,3,2,0,10
2,3,2,4,0,2,2,4,1,10
2,3,2,4,1,2,2,4,0,10
2,3,2,4,2,0,2,4,1,10
2,3,2,4,2,1,2,4,0,10
2,3,2,4,2,2,1,4,0,10
2,3,2,4,4,0,2,1,2,10
2,3,2,4,6,0,1,2,0,10
2,3,2,4,6,0,2,0,1,10
2,3,2,4,6,0,2,1,0,10
2,3,2,4,6,1,0,2,0,10
2,4,0,2,4,2,3,3,0,10
2,4,0,2,5,2,3,2,0,10
2,4,0,2,6,2,2,2,0,10
2,4,0,3,6,2,1,2,0,10
2,4,0,4,2,2,3,3,0,10
2,4,0,4,2,3,2,3,0,10
2,4,0,4,3,2,1,4,0,10
2,4,0,4,5,1,2,2,0,10
2,4,0,5,2,2,2,3,0,10
2,4,0,5,4,1,2,2,0,10
2,4,0,5,4,2,1,2,0,10
2,4,1,0,6,2,2,2,1,10
2,4,1,2,6,0,2,2,1,10
2,4,1,4,2,2,1,4,0,10
2,4,1,4,5,0,2,2,0,10
2,4,1,5,4,0,2,2,0,10
2,4,2,0,5,2,2,3,0,10
2,4,2,1,5,0,2,2,2,10
2,4,2,2,4,0,1,4,1,10
2,4,2,2,4,0,3,2,1,10
2,4,2,2,5,0,2,1,2,10
2,4,2,2,5,0,2,3,0,10
2,4,2,2,5,0,3,2,0,10
2,4,2,2,6,0,2,2,0,10
2,4,2,3,3,0,2,2,2,10
2,4,2,3,4,0,2,1,2,10
2,4,2,3,6,0,1,2,0,10
2,4,2,3,6,0,2,1,0,10
2,4,2,3,6,1,0,2,0,10
2,4,2,4,0,2,2,3,1,10
2,4,2,4,2,0,2,3,1,10
2,4,2,4,3,0,2,3,0,10
2,4,2,4,3,0,3,2,0,10
2,4,2,4,4,0,1,3,0,10
2,4,2,4,4,0,3,1,0,10
2,4,2,4,4,1,0,3,0,10
2,4,2,5,1,2,2,2,0,10
2,4,2,5,3,0,2,2,0,10
2,4,2,5,4,0,1,2,0,10
2,4,2,5,4,0,2,1,0,10
2,4,3,4,2,1,2,2,0,10
2,4,3,4,4,1,0,2,0,10
2,5,2,4,2,1,2,2,0,10
2,5,2,4,4,1,0,2,0,10
3,1,2,2,4,2,2,4,0,10
3,1,2,2,6,2,2,2,0,10
3,2,0,2,2,0,0,1,0,10
3,2,0,2,2,0,1,0,0,10
3,2,0,3,6,2,2,2,0,10
3,2,0,4,6,1,2,2,0,10
3,2,0,5,4,2,2,2,0,10
3,2,1,4,2,2,2,4,0,10
3,2,1,4,6,0,2,2,0,10
3,2,2,2,3,2,2,4,0,10
3,2,2,2,4,0,2,4,1,10
3,2,2,2,4,1,2,4,0,10
3,2,2,2,6,0,2,2,1,10
3,2,2,3,2,2,2,4,0,10
3,2,2,4,4,0,2,3,0,10
3,2,2,4,4,0,3,2,0,10
3,2,2,4,4,2,0,3,0,10
3,2,2,4,5,0,2,2,0,10
3,3,0,2,6,2,2,2,0,10
3,3,2,2,6,0,2,2,0,10
3,4,0,2,4,2,2,3,0,10
3,4,0,2,5,2,2,2,0,10
3,4,0,4,2,2,2,3,0,10
3,4,0,4,4,2,0,3,0,10
3,4,2,2,4,0,2,2,1,10
3,4,2,2,4,2,0,3,0,10
3,4,2,2,5,0,2,2,0,10
3,4,2,4,3,0,2,2,0,10
3,4,2,4,5,0,0,2,0,10
0,1,2,2,4,2,3,4,2,100
0,2,1,3,2,4,2,4,2,100
0,2,1,4,3,2,2,4,2,100
0,2,1,4,4,2,2,4,1,100
0,2,2,2,5,1,2,4,2,100
0,2,2,3,2,4,2,3,2,100
0,2,2,3,4,2,3,2,2,100
0,2,3,3,4,2,2,2,2,100
1,2,1,4,4,2,2,4,0,100
1,3,2,4,2,2,2,2,2,100
2,1,2,2,3,2,2,4,2,100
2,1,2,2,4,2,2,2,3,100
2,1,2,4,5,2,2,2,0,100
2,2,1,4,3,2,2,4,0,100
2,2,2,2,2,3,2,4,1,100
2,2,2,4,4,1,3,2,0,100
2,2,3,2,4,2,2,3,0,100
3,2,2,2,4,1,2,2,2,100
0,1,2,2,4,2,2,1,2,104
0,2,2,3,6,4,2,4,3,104
0,2,2,3,6,4,3,4,2,104
1,1,2,2,2,2,2,2,2,104
1,2,2,4,4,5,2,4,2,104
2,2,2,2,2,1,2,2,1,104
2,2,2,3,6,5,2,2,2,104
2,2,3,4,4,4,2,3,2,104
2,4,3,3,4,2,2,4,2,104
3,4,2,4,6,2,2,3,0,104
0,1,0,2,4,2,1,2,2,105
0,1,2,2,3,2,2,2,0,105
0,2,2,2,3,1,2,2,0,105
2,2,3,4,6,4,2,4,3,105
2,2,3,4,6,4,3,4,2,105
2,4,2,4,4,4,2,5,3,105
2,4,3,4,6,2,3,4,2,105
3,4,2,5,4,4,2,4,2,105
3,4,3,4,6,2,2,4,2,105
0,1,2,2,2,3,2,4,2,108
0,1,2,2,4,4,2,2,1,108
0,2,0,2,4,2,2,4,2,108
0,2,0,3,4,3,2,2,2,108
0,2,1,2,2,2,1,2,0,108
0,2,1,2,4,1,2,4,2,108
0,2,1,4,4,2,2,2,1,108
0,2,2,2,6,3,2,4,3,108
0,2,2,3,4,2,2,1,2,108
0,2,2,3,4,3,2,2,0,108
0,2,2,3,6,2,3,4,2,108
0,2,2,4,5,3,2,4,2,108
0,2,3,3,4,4,2,4,2,108
0,3,2,4,5,2,2,4,2,108
1,0,2,2,4,3,2,2,2,108
1,2,2,2,6,2,2,5,2,108
1,2,2,5,4,2,2,4,2,108
1,4,2,4,3,2,2,4,2,108
2,1,1,4,4,2,2,2,0,108
2,1,2,1,4,2,2,2,2,108
2,2,2,4,3,4,2,4,1,108
2,2,2,4,4,2,2,5,1,108
2,2,2,4,5,3,2,4,0,108
2,2,2,4,6,2,3,3,0,108
2,2,2,5,6,2,2,2,1,108
2,3,2,4,2,1,2,2,0,108
2,3,2,4,5,2,2,4,0,108
2,4,3,4,4,2,2,3,0,108
3,3,2,4,6,2,2,2,0,108
0,0,2,1,6,4,2,4,3,11
0,0,2,2,4,4,2,5,3,11
0,0,2,2,4,4,3,4,3,11
0,0,2,2,4,4,3,5,2,11
0,0,2,2,5,4,2,5,2,11
0,0,2,2,6,3,2,4,3,11
0,0,2,2,6,3,2,5,2,11
0,0,2,2,6,3,3,4,2,11
0,0,2,2,6,4,1,4,3,11
0,0,2,2,6,4,2,3,3,11
0,0,2,2,6,4,2,4,2,11
0,0,2,2,6,4,3,3,2,11
0,0,2,3,4,4,2,4,3,11
0,0,2,3,4,4,2,5,2,11
0,0,2,3,4,4,3,4,2,11
0,0,2,3,6,2,3,4,2,11
0,0,2,3,6,3,2,4,2,11
0,0,2,3,6,4,2,3,2,11
0,1,1,4,6,2,2,4,2,11
0,1,2,2,6,4,0,4,3,11
0,1,2,2,6,5,2,2,2,11
0,1,2,2,7,2,2,4,2,11
0,1,2,2,7,4,2,2,2,11
0,1,2,4,3,4,2,4,2,11
0,1,2,4,4,2,2,4,3,11
0,1,2,4,4,2,2,5,2,11
0,1,2,4,4,4,1,4,2,11
0,1,2,4,4,4,2,4,1,11
0,1,2,4,5,4,2,2,2,11
0,1,2,4,6,2,2,3,2,11
0,1,2,4,6,3,2,2,2,11
0,1,3,2,6,2,2,4,2,11
0,1,3,2,6,4,2,2,2,11
0,2,0,2,4,4,3,5,2,11
0,2,0,2,5,4,2,5,2,11
0,2,0,2,6,3,2,5,2,11
0,2,0,2,6,3,3,4,2,11
0,2,0,2,6,4,1,4,3,11
0,2,0,2,6,4,2,3,3,11
0,2,0,2,6,4,2,4,2,11
0,2,0,2,6,4,3,3,2,11
0,2,0,3,6,4,2,3,2,11
0,2,0,4,3,4,2,4,3,11
0,2,0,4,3,4,2,5,2,11
0,2,0,4,4,4,1,4,3,11
0,2,0,4,4,4,2,3,3,11
0,2,0,4,5,4,2,3,2,11
0,2,1,2,6,5,2,2,2,11
0,2,1,2,7,4,2,2,2,11
0,2,1,4,2,4,2,4,3,11
0,2,1,4,2,4,2,5,2,11
0,2,1,4,2,4,3,4,2,11
0,2,1,4,2,5,2,4,2,11
0,2,1,4,4,4,2,2,3,11
0,2,1,4,4,4,3,2,2,11
0,2,1,4,4,4,3,4,0,11
0,2,1,4,4,5,2,2,2,11
0,2,1,4,6,0,3,4,2,11
0,2,1,4,6,2,1,4,2,11
0,2,1,4,6,2,2,2,3,11
0,2,1,4,6,2,3,2,2,11
0,2,1,4,6,2,3,4,0,11
0,2,1,4,7,2,2,2,2,11
0,2,2,2,2,4,2,5,3,11
0,2,2,2,2,4,3,4,3,11
0,2,2,2,2,4,3,5,2,11
0,2,2,2,2,5,2,5,2,11
0,2,2,2,2,5,3,4,2,11
0,2,2,2,5,4,3,4,0,11
0,2,2,2,6,1,2,4,3,11
0,2,2,2,6,1,2,5,2,11
0,2,2,2,6,2,2,5,1,11
0,2,2,2,6,2,3,2,3,11
0,2,2,2,6,4,2,4,0,11
0,2,2,2,6,4,3,1,2,11
0,2,2,2,7,1,2,4,2,11
0,2,2,2,7,2,2,2,3,11
0,2,2,2,7,2,2,4,1,11
0,2,2,2,7,2,3,2,2,11
0,2,2,3,4,5,0,4,2,11
0,2,2,3,6,0,3,4,2,11
0,2,2,3,6,2,3,4,0,11
0,2,2,3,6,3,0,4,2,11
0,2,2,3,6,3,2,4,0,11
0,2,2,3,6,4,0,3,2,11
0,2,2,3,6,4,2,3,0,11
0,2,2,4,2,3,2,4,3,11
0,2,2,4,2,3,2,5,2,11
0,2,2,4,2,3,3,4,2,11
0,2,2,4,4,1,2,4,3,11
0,2,2,4,4,1,2,5,2,11
0,2,2,4,4,2,1,4,3,11
0,2,2,4,4,4,1,2,3,11
0,2,2,4,4,4,1,4,1,11
0,2,2,4,4,4,2,4,0,11
0,2,2,4,4,4,3,2,1,11
0,2,2,4,4,4,3,3,0,11
0,2,2,4,4,5,1,2,2,11
0,2,2,4,4,5,2,2,1,11
0,2,2,4,5,0,3,4,2,11
0,2,2,4,5,3,2,4,0,11
0,2,2,4,5,4,2,1,2,11
0,2,2,4,5,4,2,3,0,11
0,2,2,4,6,2,1,3,2,11
0,2,2,4,6,2,3,2,1,11
0,2,2,4,6,2,3,3,0,11
0,2,2,4,6,3,1,2,2,11
0,2,2,4,6,3,2,1,2,11
0,2,2,4,6,3,2,3,0,11
0,2,2,4,7,2,2,2,1,11
0,2,3,2,2,4,3,4,2,11
0,2,3,2,4,4,3,4,0,11
0,2,3,2,6,3,2,4,0,11
0,2,3,3,4,4,0,4,2,11
0,2,3,3,4,4,2,4,0,11
0,2,3,4,2,3,2,4,2,11
0,2,3,4,4,1,2,4,2,11
0,2,3,4,4,2,1,4,2,11
0,2,3,4,4,2,2,2,3,11
0,2,3,4,4,2,3,2,2,11
0,2,3,4,4,2,3,4,0,11
0,2,3,4,4,3,2,4,0,11
0,2,3,4,4,4,1,2,2,11
0,2,3,4,4,4,2,2,1,11
0,2,3,4,6,2,2,2,1,11
0,3,0,3,6,4,2,2,2,11
0,3,0,4,3,4,2,4,2,11
0,3,0,4,4,4,1,4,2,11
0,3,0,4,5,4,2,2,2,11
